7.34,10.3,1.1,0.11,7.25,8.7,1.4,0.06,7.17,8.5,1.5,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.45,10.7,1.2,0.13,7.17,8.5,1.5,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.19,9.35,1.3,0.13
7.36,10.2,1.2,0.05,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.19,9.35,1.3,0.13,7.25,9.69,1.3,0.1
7.19,9.21,2.1,0.55,7.19,9.35,1.3,0.13,7.25,9.69,1.3,0.1,7.25,9.88,1.4,0.14
7.32,10.1,1.8,0.36,7.25,9.69,1.3,0.1,7.25,9.88,1.4,0.14,7.34,10.3,1.1,0.11
7.34,10.2,1.6,0.19,7.25,9.88,1.4,0.14,7.34,10.3,1.1,0.11,7.45,10.7,1.2,0.13
7.14,9.45,1.4,0.19,7.34,10.3,1.1,0.11,7.45,10.7,1.2,0.13,7.36,10.2,1.2,0.05
7.18,9.68,1.2,0.16,7.45,10.7,1.2,0.13,7.36,10.2,1.2,0.05,7.19,9.21,2.1,0.55
7.12,9.27,0.9,0.14,7.36,10.2,1.2,0.05,7.19,9.21,2.1,0.55,7.32,10.1,1.8,0.36
7.19,9.25,1.0,0.14,7.19,9.21,2.1,0.55,7.32,10.1,1.8,0.36,7.34,10.2,1.6,0.19
7.52,9.19,1.6,0.14,7.32,10.1,1.8,0.36,7.34,10.2,1.6,0.19,7.14,9.45,1.4,0.19
7.94,7.53,2.1,0.13,7.34,10.2,1.6,0.19,7.14,9.45,1.4,0.19,7.18,9.68,1.2,0.16
8.0,7.56,1.9,0.13,7.14,9.45,1.4,0.19,7.18,9.68,1.2,0.16,7.12,9.27,0.9,0.14
7.98,6.89,2.1,0.16,7.18,9.68,1.2,0.16,7.12,9.27,0.9,0.14,7.19,9.25,1.0,0.14
8.05,9.15,1.5,0.12,7.12,9.27,0.9,0.14,7.19,9.25,1.0,0.14,7.52,9.19,1.6,0.14
8.74,11.3,1.7,0.21,7.19,9.25,1.0,0.14,7.52,9.19,1.6,0.14,7.94,7.53,2.1,0.13
7.67,8.25,1.4,0.22,7.52,9.19,1.6,0.14,7.94,7.53,2.1,0.13,8.0,7.56,1.9,0.13
8.03,8.25,2.0,0.11,7.94,7.53,2.1,0.13,8.0,7.56,1.9,0.13,7.98,6.89,2.1,0.16
7.42,8.26,1.6,0.1,8.0,7.56,1.9,0.13,7.98,6.89,2.1,0.16,8.05,9.15,1.5,0.12
7.41,7.13,2.0,0.05,7.98,6.89,2.1,0.16,8.05,9.15,1.5,0.12,8.74,11.3,1.7,0.21
8.15,9.55,2.1,0.06,8.05,9.15,1.5,0.12,8.74,11.3,1.7,0.21,7.67,8.25,1.4,0.22
7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,8.74,11.3,1.7,0.21,7.67,8.25,1.4,0.22,8.03,8.25,2.0,0.11
7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.67,8.25,1.4,0.22,8.03,8.25,2.0,0.11,7.42,8.26,1.6,0.1
7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,8.03,8.25,2.0,0.11,7.42,8.26,1.6,0.1,7.41,7.13,2.0,0.05
8.6,8.73,1.7,0.1,7.42,8.26,1.6,0.1,7.41,7.13,2.0,0.05,8.15,9.55,2.1,0.06
8.45,8.39,1.8,0.11,7.41,7.13,2.0,0.05,8.15,9.55,2.1,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.84,7.35,1.6,0.07,8.15,9.55,2.1,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.33,6.65,1.3,0.07,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.43,6.88,1.3,0.11,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,8.6,8.73,1.7,0.1
6.62,6.28,1.0,0.11,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,8.6,8.73,1.7,0.1,8.45,8.39,1.8,0.11
7.41,6.77,2.0,0.07,8.6,8.73,1.7,0.1,8.45,8.39,1.8,0.11,7.84,7.35,1.6,0.07
7.54,7.56,1.9,0.07,8.45,8.39,1.8,0.11,7.84,7.35,1.6,0.07,7.33,6.65,1.3,0.07
7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.84,7.35,1.6,0.07,7.33,6.65,1.3,0.07,7.43,6.88,1.3,0.11
7.75,7.73,1.4,0.1,7.33,6.65,1.3,0.07,7.43,6.88,1.3,0.11,6.62,6.28,1.0,0.11
7.46,6.98,1.2,0.06,7.43,6.88,1.3,0.11,6.62,6.28,1.0,0.11,7.41,6.77,2.0,0.07
7.61,7.07,1.1,0.1,6.62,6.28,1.0,0.11,7.41,6.77,2.0,0.07,7.54,7.56,1.9,0.07
7.61,7.12,0.9,0.12,7.41,6.77,2.0,0.07,7.54,7.56,1.9,0.07,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.82,6.88,1.0,0.06,7.54,7.56,1.9,0.07,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.75,7.73,1.4,0.1
7.86,7.05,0.8,0.03,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.75,7.73,1.4,0.1,7.46,6.98,1.2,0.06
7.8,7.21,2.1,0.04,7.75,7.73,1.4,0.1,7.46,6.98,1.2,0.06,7.61,7.07,1.1,0.1
6.93,6.98,1.3,0.05,7.46,6.98,1.2,0.06,7.61,7.07,1.1,0.1,7.61,7.12,0.9,0.12
6.96,7.42,2.3,0.07,7.61,7.07,1.1,0.1,7.61,7.12,0.9,0.12,7.82,6.88,1.0,0.06
6.97,7.44,2.1,0.06,7.61,7.12,0.9,0.12,7.82,6.88,1.0,0.06,7.86,7.05,0.8,0.03
6.97,7.62,1.7,0.06,7.82,6.88,1.0,0.06,7.86,7.05,0.8,0.03,7.8,7.21,2.1,0.04
6.98,7.69,1.5,0.04,7.86,7.05,0.8,0.03,7.8,7.21,2.1,0.04,6.93,6.98,1.3,0.05
7.01,7.7,1.1,0.04,7.8,7.21,2.1,0.04,6.93,6.98,1.3,0.05,6.96,7.42,2.3,0.07
7.07,7.96,1.1,0.02,6.93,6.98,1.3,0.05,6.96,7.42,2.3,0.07,6.97,7.44,2.1,0.06
7.13,8.39,1.8,0.04,6.96,7.42,2.3,0.07,6.97,7.44,2.1,0.06,6.97,7.62,1.7,0.06
7.38,8.85,1.5,0.06,6.97,7.44,2.1,0.06,6.97,7.62,1.7,0.06,6.98,7.69,1.5,0.04
7.49,9.2,1.3,0.06,6.97,7.62,1.7,0.06,6.98,7.69,1.5,0.04,7.01,7.7,1.1,0.04
7.38,9.56,1.3,0.06,6.98,7.69,1.5,0.04,7.01,7.7,1.1,0.04,7.07,7.96,1.1,0.02
7.4,10.1,1.3,0.06,7.01,7.7,1.1,0.04,7.07,7.96,1.1,0.02,7.13,8.39,1.8,0.04
7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,7.07,7.96,1.1,0.02,7.13,8.39,1.8,0.04,7.38,8.85,1.5,0.06
6.53,11.7,1.3,0.08,7.13,8.39,1.8,0.04,7.38,8.85,1.5,0.06,7.49,9.2,1.3,0.06
6.26,11.1,1.5,0.08,7.38,8.85,1.5,0.06,7.49,9.2,1.3,0.06,7.38,9.56,1.3,0.06
6.36,13.4,1.6,0.08,7.49,9.2,1.3,0.06,7.38,9.56,1.3,0.06,7.4,10.1,1.3,0.06
7.59,13.3,2.3,0.08,7.38,9.56,1.3,0.06,7.4,10.1,1.3,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895
7.34,12.7,2.2,0.08,7.4,10.1,1.3,0.06,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,6.53,11.7,1.3,0.08
6.9,10.9,2.4,0.05,7.588876560332876,8.938720445062595,2.0234722222222232,0.09485436893203895,6.53,11.7,1.3,0.08,6.26,11.1,1.5,0.08
6.86,10.7,2.7,0.04,6.53,11.7,1.3,0.08,6.26,11.1,1.5,0.08,6.36,13.4,1.6,0.08
7.88,10.1,2.6,0.03,6.26,11.1,1.5,0.08,6.36,13.4,1.6,0.08,7.59,13.3,2.3,0.08
6.97,9.72,2.4,0.02,6.36,13.4,1.6,0.08,7.59,13.3,2.3,0.08,7.34,12.7,2.2,0.08
7.85,9.27,2.9,0.02,7.59,13.3,2.3,0.08,7.34,12.7,2.2,0.08,6.9,10.9,2.4,0.05
7.87,8.79,2.7,0.02,7.34,12.7,2.2,0.08,6.9,10.9,2.4,0.05,6.86,10.7,2.7,0.04
6.98,8.52,2.7,0.02,6.9,10.9,2.4,0.05,6.86,10.7,2.7,0.04,7.88,10.1,2.6,0.03
6.81,8.58,3.1,0.04,6.86,10.7,2.7,0.04,7.88,10.1,2.6,0.03,6.97,9.72,2.4,0.02
6.6,8.66,3.1,0.02,7.88,10.1,2.6,0.03,6.97,9.72,2.4,0.02,7.85,9.27,2.9,0.02
6.65,8.74,2.6,0.02,6.97,9.72,2.4,0.02,7.85,9.27,2.9,0.02,7.87,8.79,2.7,0.02
7.66,8.22,2.6,0.01,7.85,9.27,2.9,0.02,7.87,8.79,2.7,0.02,6.98,8.52,2.7,0.02
7.41,7.98,2.2,0.02,7.87,8.79,2.7,0.02,6.98,8.52,2.7,0.02,6.81,8.58,3.1,0.04
7.49,7.81,2.1,0.03,6.98,8.52,2.7,0.02,6.81,8.58,3.1,0.04,6.6,8.66,3.1,0.02
7.48,7.66,2.1,0.04,6.81,8.58,3.1,0.04,6.6,8.66,3.1,0.02,6.65,8.74,2.6,0.02
7.31,7.55,2.0,0.04,6.6,8.66,3.1,0.02,6.65,8.74,2.6,0.02,7.66,8.22,2.6,0.01
7.38,7.35,1.9,0.05,6.65,8.74,2.6,0.02,7.66,8.22,2.6,0.01,7.41,7.98,2.2,0.02
6.89,7.8,2.1,0.03,7.66,8.22,2.6,0.01,7.41,7.98,2.2,0.02,7.49,7.81,2.1,0.03
7.31,7.62,1.6,0.02,7.41,7.98,2.2,0.02,7.49,7.81,2.1,0.03,7.48,7.66,2.1,0.04
7.7,7.39,1.7,0.04,7.49,7.81,2.1,0.03,7.48,7.66,2.1,0.04,7.31,7.55,2.0,0.04
7.9,7.28,1.8,0.09,7.48,7.66,2.1,0.04,7.31,7.55,2.0,0.04,7.38,7.35,1.9,0.05
7.97,7.45,2.0,0.07,7.31,7.55,2.0,0.04,7.38,7.35,1.9,0.05,6.89,7.8,2.1,0.03
7.88,7.41,2.0,0.06,7.38,7.35,1.9,0.05,6.89,7.8,2.1,0.03,7.31,7.62,1.6,0.02
