7.77,10.4,1.2,0.58,7.74,10.2,1.2,0.49,7.74,9.79,1.5,0.5,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.75,10.4,1.1,0.55
7.71,10.3,1.0,0.48,7.74,9.79,1.5,0.5,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.75,10.4,1.1,0.55,7.77,10.4,1.2,0.58
7.69,10.2,1.3,0.52,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.75,10.4,1.1,0.55,7.77,10.4,1.2,0.58,7.71,10.3,1.0,0.48
7.65,9.08,1.2,0.6,7.75,10.4,1.1,0.55,7.77,10.4,1.2,0.58,7.71,10.3,1.0,0.48,7.69,10.2,1.3,0.52
7.59,8.7,1.2,0.56,7.77,10.4,1.2,0.58,7.71,10.3,1.0,0.48,7.69,10.2,1.3,0.52,7.65,9.08,1.2,0.6
7.53,8.58,0.9,0.52,7.71,10.3,1.0,0.48,7.69,10.2,1.3,0.52,7.65,9.08,1.2,0.6,7.59,8.7,1.2,0.56
7.64,8.48,2.4,0.42,7.69,10.2,1.3,0.52,7.65,9.08,1.2,0.6,7.59,8.7,1.2,0.56,7.53,8.58,0.9,0.52
7.45,7.94,5.0,0.41,7.65,9.08,1.2,0.6,7.59,8.7,1.2,0.56,7.53,8.58,0.9,0.52,7.64,8.48,2.4,0.42
7.46,7.97,3.6,0.39,7.59,8.7,1.2,0.56,7.53,8.58,0.9,0.52,7.64,8.48,2.4,0.42,7.45,7.94,5.0,0.41
7.46,7.97,3.6,0.39,7.53,8.58,0.9,0.52,7.64,8.48,2.4,0.42,7.45,7.94,5.0,0.41,7.46,7.97,3.6,0.39
7.57,7.38,6.5,0.28,7.64,8.48,2.4,0.42,7.45,7.94,5.0,0.41,7.46,7.97,3.6,0.39,7.46,7.97,3.6,0.39
7.63,7.84,4.6,0.15,7.45,7.94,5.0,0.41,7.46,7.97,3.6,0.39,7.46,7.97,3.6,0.39,7.57,7.38,6.5,0.28
7.43,7.3,3.5,0.21,7.46,7.97,3.6,0.39,7.46,7.97,3.6,0.39,7.57,7.38,6.5,0.28,7.63,7.84,4.6,0.15
7.4,7.07,4.9,0.31,7.46,7.97,3.6,0.39,7.57,7.38,6.5,0.28,7.63,7.84,4.6,0.15,7.43,7.3,3.5,0.21
7.32,7.11,5.1,0.58,7.57,7.38,6.5,0.28,7.63,7.84,4.6,0.15,7.43,7.3,3.5,0.21,7.4,7.07,4.9,0.31
7.55,7.43,3.7,0.39,7.63,7.84,4.6,0.15,7.43,7.3,3.5,0.21,7.4,7.07,4.9,0.31,7.32,7.11,5.1,0.58
7.64,7.77,2.2,0.27,7.43,7.3,3.5,0.21,7.4,7.07,4.9,0.31,7.32,7.11,5.1,0.58,7.55,7.43,3.7,0.39
7.71,7.81,7.4,0.17,7.4,7.07,4.9,0.31,7.32,7.11,5.1,0.58,7.55,7.43,3.7,0.39,7.64,7.77,2.2,0.27
7.65,7.86,7.6,0.21,7.32,7.11,5.1,0.58,7.55,7.43,3.7,0.39,7.64,7.77,2.2,0.27,7.71,7.81,7.4,0.17
7.66,8.02,6.9,0.11,7.55,7.43,3.7,0.39,7.64,7.77,2.2,0.27,7.71,7.81,7.4,0.17,7.65,7.86,7.6,0.21
7.62,7.98,2.8,0.14,7.64,7.77,2.2,0.27,7.71,7.81,7.4,0.17,7.65,7.86,7.6,0.21,7.66,8.02,6.9,0.11
7.53,7.86,3.0,0.18,7.71,7.81,7.4,0.17,7.65,7.86,7.6,0.21,7.66,8.02,6.9,0.11,7.62,7.98,2.8,0.14
7.66,7.72,3.3,0.18,7.65,7.86,7.6,0.21,7.66,8.02,6.9,0.11,7.62,7.98,2.8,0.14,7.53,7.86,3.0,0.18
7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.66,8.02,6.9,0.11,7.62,7.98,2.8,0.14,7.53,7.86,3.0,0.18,7.66,7.72,3.3,0.18
7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.62,7.98,2.8,0.14,7.53,7.86,3.0,0.18,7.66,7.72,3.3,0.18,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902
7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.53,7.86,3.0,0.18,7.66,7.72,3.3,0.18,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902
7.77,7.64,2.1,0.17,7.66,7.72,3.3,0.18,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902,7.8174094707520965,8.416792189679219,2.050980392156864,0.2616340782122902
