7.35,7.89,9.1,0.75,7.18,7.8,8.0,0.68
7.25,7.08,10.2,0.72,7.17,7.41,8.4,0.66
7.19,7.37,9.3,0.72,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.25,6.39,10.1,0.76,7.3,7.6,9.2,0.76
7.25,6.86,9.9,0.71,7.35,7.89,9.1,0.75
7.25,7.29,9.8,0.78,7.25,7.08,10.2,0.72
7.23,6.63,9.4,0.7,7.19,7.37,9.3,0.72
7.23,4.4,11.3,0.92,7.25,6.39,10.1,0.76
7.23,4.82,9.6,1.22,7.25,6.86,9.9,0.71
7.13,5.31,11.2,0.97,7.25,7.29,9.8,0.78
7.07,7.13,8.4,0.66,7.23,6.63,9.4,0.7
7.23,7.04,8.6,0.72,7.23,4.4,11.3,0.92
7.27,5.34,9.5,0.64,7.23,4.82,9.6,1.22
7.2,6.34,9.0,0.69,7.13,5.31,11.2,0.97
7.19,7.17,7.2,0.64,7.07,7.13,8.4,0.66
7.23,6.05,9.7,1.21,7.23,7.04,8.6,0.72
6.95,5.78,7.9,2.09,7.27,5.34,9.5,0.64
6.63,6.34,6.6,0.86,7.2,6.34,9.0,0.69
7.21,5.96,8.7,0.48,7.19,7.17,7.2,0.64
6.58,6.14,7.8,2.08,7.23,6.05,9.7,1.21
6.55,5.97,5.2,1.61,6.95,5.78,7.9,2.09
7.2,6.61,5.2,1.53,6.63,6.34,6.6,0.86
6.82,6.62,6.1,0.89,7.21,5.96,8.7,0.48
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,6.58,6.14,7.8,2.08
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,6.55,5.97,5.2,1.61
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.2,6.61,5.2,1.53
7.46,2.58,6.8,1.34,6.82,6.62,6.1,0.89
7.36,5.15,6.2,0.88,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.03,4.47,6.7,0.78,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.35,5.76,6.2,0.97,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.45,5.44,5.2,1.49,7.46,2.58,6.8,1.34
7.35,5.61,4.7,1.5,7.36,5.15,6.2,0.88
7.42,5.42,5.9,0.65,7.03,4.47,6.7,0.78
7.77,5.93,5.5,2.02,7.35,5.76,6.2,0.97
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.45,5.44,5.2,1.49
7.5,6.83,5.6,1.11,7.35,5.61,4.7,1.5
7.45,4.87,7.4,1.36,7.42,5.42,5.9,0.65
7.3,7.23,4.6,1.74,7.77,5.93,5.5,2.02
7.29,7.54,6.6,1.06,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.25,7.33,7.3,1.52,7.5,6.83,5.6,1.11
7.79,7.32,6.2,0.86,7.45,4.87,7.4,1.36
7.64,7.16,10.6,0.74,7.3,7.23,4.6,1.74
7.54,7.41,11.1,1.82,7.29,7.54,6.6,1.06
7.46,7.72,7.3,2.4,7.25,7.33,7.3,1.52
7.62,8.96,6.4,1.95,7.79,7.32,6.2,0.86
7.6,7.91,8.4,1.81,7.64,7.16,10.6,0.74
7.4,8.39,9.5,1.47,7.54,7.41,11.1,1.82
7.32,7.63,7.3,1.36,7.46,7.72,7.3,2.4
7.84,11.1,9.1,1.5,7.62,8.96,6.4,1.95
6.93,12.2,7.5,1.88,7.6,7.91,8.4,1.81
7.41,10.5,6.8,1.88,7.4,8.39,9.5,1.47
7.39,10.3,6.6,2.07,7.32,7.63,7.3,1.36
7.68,9.9,14.5,2.34,7.84,11.1,9.1,1.5
7.71,11.0,9.8,2.1,6.93,12.2,7.5,1.88
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.41,10.5,6.8,1.88
7.72,12.6,9.6,1.98,7.39,10.3,6.6,2.07
7.85,10.7,9.1,3.32,7.68,9.9,14.5,2.34
7.78,11.6,12.3,3.61,7.71,11.0,9.8,2.1
6.87,10.4,9.3,3.74,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.17,13.2,7.5,2.28,7.72,12.6,9.6,1.98
7.84,8.77,6.5,1.9,7.85,10.7,9.1,3.32
7.82,8.49,6.3,1.53,7.78,11.6,12.3,3.61
7.52,8.44,5.8,1.63,6.87,10.4,9.3,3.74
7.31,7.09,6.2,0.99,7.17,13.2,7.5,2.28
7.04,6.9,5.5,0.54,7.84,8.77,6.5,1.9
6.78,6.9,5.7,1.13,7.82,8.49,6.3,1.53
6.47,3.01,5.4,0.8,7.52,8.44,5.8,1.63
7.68,5.55,4.8,0.72,7.31,7.09,6.2,0.99
7.82,5.96,9.2,0.65,7.04,6.9,5.5,0.54
7.78,5.5,5.8,0.82,6.78,6.9,5.7,1.13
7.47,6.75,10.6,0.56,6.47,3.01,5.4,0.8
7.4,6.58,5.3,0.17,7.68,5.55,4.8,0.72
7.46,4.55,6.8,1.57,7.82,5.96,9.2,0.65
7.44,3.42,7.6,0.29,7.78,5.5,5.8,0.82
7.45,3.85,19.1,1.45,7.47,6.75,10.6,0.56
7.33,4.2,6.9,0.29,7.4,6.58,5.3,0.17
6.9,3.86,13.5,1.05,7.46,4.55,6.8,1.57
7.15,3.55,6.0,0.65,7.44,3.42,7.6,0.29
7.31,4.78,5.0,1.08,7.45,3.85,19.1,1.45
7.33,4.7,4.9,0.52,7.33,4.2,6.9,0.29
7.44,5.18,5.2,1.01,6.9,3.86,13.5,1.05
7.64,5.0,3.7,0.62,7.15,3.55,6.0,0.65
7.55,5.23,6.5,1.03,7.31,4.78,5.0,1.08
7.36,6.25,5.0,0.76,7.33,4.7,4.9,0.52
6.87,4.96,5.6,1.34,7.44,5.18,5.2,1.01
7.42,6.48,3.7,0.93,7.64,5.0,3.7,0.62
7.23,5.8,4.8,0.87,7.55,5.23,6.5,1.03
7.5,7.29,8.6,0.22,7.36,6.25,5.0,0.76
7.47,5.39,8.1,0.79,6.87,4.96,5.6,1.34
7.4,7.58,4.2,1.53,7.42,6.48,3.7,0.93
7.96,5.71,4.2,0.42,7.23,5.8,4.8,0.87
7.55,7.81,4.4,0.78,7.5,7.29,8.6,0.22
7.92,7.44,4.5,0.73,7.47,5.39,8.1,0.79
7.6,7.0,3.7,0.47,7.4,7.58,4.2,1.53
7.72,7.3,4.4,0.44,7.96,5.71,4.2,0.42
7.71,8.25,5.9,1.12,7.55,7.81,4.4,0.78
7.82,7.24,4.5,1.61,7.92,7.44,4.5,0.73
7.92,9.06,3.8,1.08,7.6,7.0,3.7,0.47
7.98,7.56,5.7,1.76,7.72,7.3,4.4,0.44
7.71,8.02,5.3,1.36,7.71,8.25,5.9,1.12
7.64,7.67,5.2,1.45,7.82,7.24,4.5,1.61
7.92,9.26,5.4,1.26,7.92,9.06,3.8,1.08
7.8,7.03,4.7,1.47,7.98,7.56,5.7,1.76
7.78,6.21,4.3,0.83,7.71,8.02,5.3,1.36
7.78,6.49,6.4,0.44,7.64,7.67,5.2,1.45
7.77,5.9,6.2,0.54,7.92,9.26,5.4,1.26
7.89,6.55,6.1,0.56,7.8,7.03,4.7,1.47
7.84,5.49,5.8,0.44,7.78,6.21,4.3,0.83
7.72,6.38,5.6,0.42,7.78,6.49,6.4,0.44
7.67,8.75,5.7,0.79,7.77,5.9,6.2,0.54
7.69,8.09,5.7,1.03,7.89,6.55,6.1,0.56
7.67,7.88,5.8,1.09,7.84,5.49,5.8,0.44
6.64,8.1,6.3,1.98,7.72,6.38,5.6,0.42
7.64,8.43,5.1,1.04,7.67,8.75,5.7,0.79
7.5,6.7,5.3,2.06,7.69,8.09,5.7,1.03
